x,y,z,cluster
-0.401327357,-0.259633744,0.176926099,#d62728
-0.065689949,-0.024704723,-0.199356005,#d62728
-0.136735303,0.143948511,-0.105162788,#d62728
0.245562522,-0.176982892,-0.160404073,#d62728
0.204697459,0.253161233,-0.031894686,#d62728
0.156652762,0.277313677,-0.051100776,#d62728
-0.137059206,0.059145933,-0.208791198,#d62728
-0.114198935,0.005926921,-0.136158181,#d62728
0.738548693,-0.167607973,0.106370096,#1f77b4
-0.154722392,-0.006744098,-0.2033937,#d62728
-0.532688402,-0.397455673,0.270600264,#d62728
0.617379317,-0.465878086,-0.063621502,#1f77b4
0.041158947,0.074911079,-0.32156313,#d62728
0.742744713,-0.188796521,0.062899306,#1f77b4
-0.060033532,0.143963765,-0.127839752,#d62728
0.751934782,-0.171700973,0.066151514,#1f77b4
-0.379780922,-0.256706707,-0.072504573,#d62728
-0.130461755,0.019765307,-0.277426797,#d62728
0.331252277,0.642488604,-0.030184079,#d62728
0.070404255,0.169473223,-0.21442427,#d62728
-0.343224853,-0.190731553,0.067126391,#d62728
-0.296970371,-0.138615321,0.219984309,#d62728
0.035180401,-0.601461257,0.2555016,#d62728
-0.023333477,0.092443194,0.382783798,#d62728
0.776077047,-0.148554102,0.096002116,#1f77b4
-0.043192866,0.223176319,-0.19482359,#d62728
-0.040650393,0.215710911,-0.116659486,#d62728
-0.161115785,-0.071980044,-0.258565344,#d62728
0.187636333,0.404153659,0.07131039,#d62728
0.792144942,-0.08753776,0.09117686,#1f77b4
-0.034534732,0.176248302,-0.266654885,#d62728
-0.418562323,-0.029227929,0.25515687,#d62728
0.600417175,-0.360260209,0.088640358,#1f77b4
-0.116182774,0.095449082,-0.25557713,#d62728
0.004870524,0.212508929,0.082526241,#d62728
-0.13545892,-0.102820377,-0.22315522,#d62728
-0.1131228,-0.170885683,-0.20866409,#d62728
-0.340473135,-0.045311847,0.044359917,#d62728
-0.557397892,-0.159245141,0.165871655,#d62728
-0.022956559,0.377519421,0.415679308,#d62728
-0.224756716,0.163139509,0.019246822,#d62728
0.946496974,0.195371467,0.240879345,#1f77b4
0.684204758,-0.322710352,-0.009375199,#1f77b4
-0.410093805,-0.285899927,0.149364729,#d62728
0.059377979,0.250045576,-0.046147875,#d62728
-0.163070532,0.010902512,-0.189742126,#d62728
0.059250943,0.27377662,-0.145701825,#d62728
0.768813881,-0.150586613,0.072376122,#1f77b4
-0.008143386,0.314431882,-0.119473662,#d62728
0.404221015,0.173216118,0.009131473,#1f77b4
-0.153796534,-0.127701741,-0.256336711,#d62728
-0.412607716,-0.280596044,0.141260495,#d62728
-0.456539708,-0.300944623,0.197419031,#d62728
0.839924795,-0.01405367,0.113975613,#1f77b4
-0.376261827,-0.252086847,0.232679349,#d62728
-0.094380975,-0.060536208,-0.315800002,#d62728
0.223611425,0.509510919,0.610244906,#d62728
-0.243146853,-0.008768111,-0.071523392,#d62728
-0.013562559,0.059374778,-0.260762425,#d62728
0.632280479,-0.344346336,0.054404883,#1f77b4
0.519468838,-0.495195789,0.107414387,#1f77b4
-0.569487617,-0.339264425,0.29258655,#d62728
-0.277495726,-0.177962453,-0.028173947,#d62728
-0.300699475,-0.157324641,0.173528717,#d62728
-0.245763847,0.030819831,0.085092165,#d62728
0.120328017,-0.172457583,0.235241539,#d62728
-0.478432457,-0.149665149,0.126802929,#d62728
0.167878902,0.114452708,-0.010539322,#d62728
-0.627536427,-0.376307718,0.315406084,#d62728
-0.164674795,0.010190957,-0.209157675,#d62728
0.20821674,0.255429901,-0.207153587,#d62728
-0.014317829,0.158243902,-0.190647105,#d62728
0.020317954,0.257484555,-0.050956318,#d62728
-0.084413044,0.116783113,-0.260014618,#d62728
-0.037823409,0.068125097,-0.105124949,#d62728
0.016400568,0.338156775,-0.067323132,#d62728
-0.185966798,-0.059010597,0.106882131,#d62728
-0.203054353,0.094658136,-0.032506579,#d62728
-0.355998254,-0.009650883,0.256333408,#d62728
0.115508308,0.173561921,-0.213869617,#d62728
-0.355547704,-0.217334639,-0.123501535,#d62728
-0.043455352,0.520416884,0.158259101,#d62728
0.013263507,0.179919794,-0.229463341,#d62728
-0.249427183,-0.102327226,-0.128333015,#d62728
0.005299848,-0.030621842,-0.133070588,#d62728
0.033791986,0.420095896,0.043968873,#d62728
-0.04574808,0.236789867,0.15358502,#d62728
0.65883603,-0.312120563,0.067088617,#1f77b4
-0.151067504,-0.091440812,-0.232606505,#d62728
0.669053893,-0.273170301,0.102703863,#1f77b4
-0.227438014,-0.14775531,-0.328569054,#d62728
-0.088042378,-0.027875651,-0.265448754,#d62728
0.520946445,-0.514850402,0.049880099,#1f77b4
-0.312234481,0.02716879,0.303200305,#d62728
-0.386408492,-0.285769952,0.203289515,#d62728
-0.330516796,-0.183305078,-0.219682972,#d62728
0.679099711,-0.133536272,0.28902622,#1f77b4
-0.213427661,-0.001881737,-0.183757776,#d62728
0.308437556,0.394192702,0.489829676,#d62728
-0.01638933,0.076184358,-0.043505148,#d62728
-0.313116854,-0.216467274,0.080325594,#d62728
-0.684114596,-0.386504483,0.463809177,#d62728
-0.315026528,-0.232458852,-0.196674698,#d62728
-0.287858618,-0.188804675,-0.124100191,#d62728
-0.275167826,-0.165631688,-0.182788092,#d62728
0.562193868,0.652728955,0.365012285,#1f77b4
0.097768074,0.216193253,-0.20042895,#d62728
-0.224614401,-0.016883172,0.168105451,#d62728
-0.290882226,-0.181757972,-0.218868156,#d62728
-0.258248858,0.017681081,0.129551123,#d62728
-0.22342507,-0.194245489,-0.260084532,#d62728
0.618323566,-0.345383997,0.075270616,#1f77b4
-0.202655809,0.019540202,0.030539929,#d62728
0.300345933,0.155364697,-0.040076259,#d62728
0.620260822,-0.461741622,-0.092130369,#1f77b4
0.096492864,0.393417386,-0.187402674,#d62728
0.612619343,-0.353482271,0.107641025,#1f77b4
0.092628389,0.093878224,-0.174610805,#d62728
0.033189383,0.141202905,-0.183807927,#d62728
0.742270836,-0.115643702,0.155328303,#1f77b4
-0.026105693,0.045325891,-0.283217648,#d62728
0.041958608,0.100749575,-0.267587512,#d62728
-0.276642746,-0.096932881,-0.258114566,#d62728
-0.428148233,-0.283716546,-0.003191173,#d62728
0.021057973,-0.19998817,-0.146229137,#d62728
-0.051884987,0.1623201,-0.032597382,#d62728
0.344211183,0.201287948,-0.090761602,#d62728
0.657989623,-0.30233235,0.045728652,#1f77b4
-0.031202421,-0.035250916,-0.266510101,#d62728
-0.002788028,0.144218358,-0.222630581,#d62728
-0.300287743,-0.075293352,-0.03989811,#d62728
0.2147923,0.363062776,-0.044114588,#d62728
0.820235814,0.002370172,0.164189217,#1f77b4
-0.741237631,-0.414043696,0.319646405,#d62728
-0.085054777,0.119867116,-0.333076803,#d62728
0.018741607,0.337362733,-0.149648674,#d62728
0.048453548,-0.00524016,-0.37486979,#d62728
-0.203058188,-0.026494528,-0.000940661,#d62728
-0.140938534,0.005943681,-0.236973286,#d62728
0.469834106,0.327279215,0.179061069,#1f77b4
0.765629349,-0.162102006,0.070038611,#1f77b4
0.68228674,-0.327894418,0.006813009,#1f77b4
0.31837454,0.648799462,0.156385371,#d62728
-0.163144064,-0.033227277,-0.308730768,#d62728
0.198303937,0.539490932,0.549770501,#d62728
-0.005715807,0.131786733,-0.205294987,#d62728
0.714270243,-0.181964707,0.153125212,#1f77b4
0.738853119,-0.264870838,0.005888724,#1f77b4
0.323289919,0.331093076,-0.097459507,#d62728
0.781171982,-0.115999725,0.105012633,#1f77b4
-0.026193636,0.176343074,-0.221461063,#d62728
-0.079053892,0.120929509,-0.068131141,#d62728
-0.276486604,0.072313605,0.039051387,#d62728
0.656530137,-0.32509458,0.043653766,#1f77b4
-0.243110918,-0.176614136,0.035090104,#d62728
-0.230592237,-0.171922145,-0.249053944,#d62728
0.913392602,0.184363791,0.241096744,#1f77b4
-0.054901291,0.429566497,0.699144133,#d62728
-0.163523898,0.38350831,0.605695084,#d62728
-0.406613094,0.180122422,0.331206085,#d62728
-0.018887674,0.15528149,-0.245708836,#d62728
-0.148088884,0.031491414,-0.178416429,#d62728
-0.236127522,-0.148754336,-0.21654195,#d62728
-0.279396893,0.089801332,0.060451043,#d62728
0.027904729,0.217795249,0.037448778,#d62728
0.15497661,0.435424124,0.023302893,#d62728
-0.301344185,-0.032050678,-0.055529852,#d62728
-0.196071021,0.050464593,-0.081050913,#d62728
0.21929423,0.411231401,-0.060285991,#d62728
0.719636825,-0.289257033,-0.039499163,#1f77b4
0.166838885,0.453774972,0.454134232,#d62728
0.005845072,0.102843999,-0.130080628,#d62728
-0.112957454,0.358619322,0.055747607,#d62728
0.3042473,0.066645058,-0.101761633,#d62728
-0.044586442,0.357020637,-0.062384523,#d62728
-0.44585738,-0.196694397,0.024658426,#d62728
0.645033092,-0.375683187,-0.009754275,#1f77b4
-0.020745961,0.464707439,-0.02601216,#d62728
-0.195341874,0.080278172,-0.009754858,#d62728
0.590473899,-0.381368865,0.089115992,#1f77b4
0.228296478,0.272109414,-0.119906322,#d62728
0.069006753,-0.03985362,-0.151962023,#d62728
-0.377207506,0.14653604,1.042854795,#d62728
-0.145629365,-0.033223059,-0.298898194,#d62728
-0.406104895,-0.152039832,-0.15388617,#d62728
-0.667230037,-0.25191385,0.205081225,#d62728
0.14774844,0.290083917,-0.056908014,#d62728
-0.099047254,0.160072344,0.143491141,#d62728
0.157415049,0.043495932,-0.160041155,#d62728
-0.131002586,0.0025328,0.016933042,#d62728
-0.320456369,-0.188692385,-0.196853878,#d62728
-0.294678231,-0.092976502,0.167758312,#d62728
-0.149325214,-0.266055615,0.203813675,#d62728
-0.268426685,-0.25446254,-0.010562627,#d62728
0.244797664,0.177288735,-0.137279106,#d62728
-0.154357984,0.175298018,-0.093572694,#d62728
0.140531704,0.467440574,0.043341184,#d62728
-0.323133843,-0.167365553,-0.1827255,#d62728
0.692953446,-0.215054799,0.083973303,#1f77b4
-0.30169923,-0.177393758,-0.283843831,#d62728
-0.640750848,-0.384715295,0.16830289,#d62728
-0.357729721,0.083523419,0.139452857,#d62728
-0.077794425,0.402653509,0.490888294,#d62728
-0.253083547,-0.095974796,-0.194989523,#d62728
-0.091394504,0.144244871,-0.189694997,#d62728
0.824545882,0.053543836,0.234405043,#1f77b4
-0.375721359,0.079998507,0.144929805,#d62728
0.673199037,-0.248880626,0.147860128,#1f77b4
-0.279540931,-0.247350797,-0.05231787,#d62728
0.169608914,0.496116953,-0.075578071,#d62728
-0.217182596,-0.091793488,-0.165683151,#d62728
-0.157169473,-0.089291306,-0.279982025,#d62728
-0.235236101,0.019567226,0.232542666,#d62728
0.780410232,-0.133850056,0.059842322,#1f77b4
0.597475912,-0.436574463,-0.001380196,#1f77b4
0.537633034,-0.486359295,0.088858918,#1f77b4
-0.153990597,0.149120458,0.204508655,#d62728
-0.431952577,0.039523014,0.535007682,#d62728
0.665042065,-0.363358047,0.000759562,#1f77b4
-0.320945938,-0.035007976,0.153253119,#d62728
0.704839052,-0.299804731,-0.004619983,#1f77b4
0.036504058,0.464664083,-0.028636832,#d62728
0.711498544,-0.233733394,0.071793332,#1f77b4
0.083933617,0.236059246,-0.174702056,#d62728
0.089060077,0.395032512,0.14006133,#d62728
-0.209059321,0.131607476,-0.061653208,#d62728
-0.189659438,0.12835333,-0.089866767,#d62728
0.13072362,0.260643292,-0.100229875,#d62728
-0.116658185,0.073739694,-0.274167334,#d62728
0.001356337,0.286365946,-0.064946153,#d62728
0.679168607,-0.218141435,0.116271727,#1f77b4
0.643358611,-0.408809918,-0.05788983,#1f77b4
-0.279786972,-0.127454405,-0.157792383,#d62728
0.122265581,0.129910176,-0.1341434,#d62728
-0.076273123,0.24633485,-0.160660893,#d62728
0.038025469,0.256952124,-0.076875547,#d62728
0.062227524,0.07653221,-0.344228147,#d62728
-0.199213876,0.035561596,0.51524102,#d62728
0.269064182,0.223251269,-0.217750238,#d62728
0.020171171,0.114305506,-0.123738772,#d62728
0.678768262,-0.325316511,0.014275676,#1f77b4
-0.031454981,0.12949869,-0.2646409,#d62728
-0.694889173,-0.336950841,0.19215185,#d62728
-0.063489275,0.29083426,-0.129084381,#d62728
0.735397052,-0.16167002,0.094748343,#1f77b4
0.116161916,0.486225895,-0.040210089,#d62728
-0.295025158,-0.18325442,0.177851103,#d62728
-0.368040758,-0.126276061,0.02370456,#d62728
0.580783684,-0.321354953,0.19598326,#1f77b4
-0.297483145,-0.193746387,-0.187820021,#d62728
-0.229832122,-0.099007496,-0.21921771,#d62728
0.6989859,-0.288383526,0.00804999,#1f77b4
-0.130083678,0.028883915,-0.325683353,#d62728
-0.020443893,0.127583522,-0.305883387,#d62728
0.657351628,-0.349447985,-0.009302264,#1f77b4
-0.209723116,-0.169248581,-0.031297384,#d62728
-0.218627701,-0.100781962,-0.310537807,#d62728
-0.267557903,0.050896969,0.046612268,#d62728
0.07316586,0.133150604,-0.194348273,#d62728
-0.248124826,-0.216403191,0.036528552,#d62728
0.147372031,0.189252618,-0.129434289,#d62728
-0.058278961,0.085070601,-0.248466805,#d62728
0.563254871,-0.488349829,0.032071267,#1f77b4
0.542118679,-0.405718636,0.190958192,#1f77b4
0.162523093,0.597451686,0.447837898,#d62728
-0.220522861,0.253467972,0.480640402,#d62728
-0.262477996,-0.169510654,-0.206472815,#d62728
0.140324855,0.311134346,-0.09823916,#d62728
-0.111121538,-0.017971528,-0.113220453,#d62728
-0.461405136,-0.166307824,0.031353373,#d62728
-0.42611871,-0.045654775,0.17552198,#d62728
-0.375264376,-0.227687611,0.150941627,#d62728
-0.423320496,-0.428487233,0.15570624,#d62728
-0.014762658,0.213344328,-0.252156151,#d62728
0.840470676,0.049067761,0.184744021,#1f77b4
-0.004647654,0.191684701,-0.163873504,#d62728
-0.330606511,-0.174698754,-0.260030743,#d62728
0.063145678,0.088256657,-0.105097602,#d62728
-0.033700489,0.353293262,-0.088433,#d62728
-0.095997692,-0.005255833,-0.265456649,#d62728
0.036437385,0.126339337,-0.06046969,#d62728
-0.353496113,0.114934026,0.201022298,#d62728
-0.297702009,-0.131524784,-0.159053474,#d62728
-0.472732173,-0.27691329,0.190533908,#d62728
0.168540319,0.353379628,-0.148014367,#d62728
0.234284946,0.49498983,0.255091963,#d62728
-0.069385119,0.306212066,0.692819819,#d62728
-0.197688172,-0.101097195,-0.258796615,#d62728
0.681843886,-0.27086049,0.061918695,#1f77b4
-0.343334394,-0.2038641,-0.18725179,#d62728
-0.102201175,-0.037280444,0.254322576,#d62728
0.162198652,0.49535983,-0.143589313,#d62728
-0.100337337,0.033764604,-0.020224938,#d62728
0.305668086,0.218707913,-0.119092805,#d62728
0.016495439,0.152064072,-0.250782641,#d62728
-0.049360861,0.229224782,-0.161776763,#d62728
-0.053676986,-0.150423776,-0.273057926,#d62728
0.683396385,-0.332745069,-0.03798683,#1f77b4
-0.321779905,-0.03435878,-0.005883578,#d62728
-0.237057501,-0.047215443,-0.196765094,#d62728
0.791737521,-0.102423102,0.09802535,#1f77b4
-0.212850117,0.0465787,-0.131677297,#d62728
-0.169187519,-0.117957628,-0.125832547,#d62728
-0.01442093,0.309447977,0.07554633,#d62728
-0.688413915,-0.419458541,0.114324843,#d62728
0.026766448,0.117546529,-0.171273007,#d62728
0.072712681,0.104028723,-0.20936276,#d62728
-0.165518743,-0.140827387,-0.271815953,#d62728
-0.120613958,-0.03312627,-0.232281347,#d62728
0.034343442,-0.00541899,-0.272726289,#d62728
-0.216311259,0.036259002,-0.112295894,#d62728
-0.689294425,-0.362502153,0.520856231,#d62728
-0.094907127,0.085115888,-0.149403239,#d62728
-0.136091565,0.123821068,-0.083435208,#d62728
-0.512988871,-0.187591805,0.052530887,#d62728
-0.01871164,0.124629765,-0.239262839,#d62728
-0.101893214,0.450972886,0.106348414,#d62728
0.770481459,-0.181317503,0.044569413,#1f77b4
0.0934939,0.330045413,-0.131488962,#d62728
-0.228746892,-0.037251615,-0.265567169,#d62728
0.016963295,0.133738927,-0.183290328,#d62728
0.009874937,-0.096915679,-0.311253923,#d62728
0.70422188,-0.251384397,0.094180091,#1f77b4
0.766288925,-0.164546069,0.058022383,#1f77b4
0.019081532,0.133268592,0.149517654,#d62728
0.082917979,0.351128961,-0.170962389,#d62728
0.699164549,-0.336621336,-0.054220639,#1f77b4
-0.267368794,-0.112057595,0.109775298,#d62728
-0.206359453,0.012986955,-0.027803989,#d62728
-0.3182052,0.018092114,0.648661953,#d62728
-0.172913675,0.05670395,-0.005839242,#d62728
-0.006130722,0.063042004,-0.340243377,#d62728
0.78138751,-0.100224937,0.102500228,#1f77b4
0.683560733,-0.250083057,0.102469412,#1f77b4
-0.204790911,0.010128492,-0.001620826,#d62728
0.778549884,-0.094227354,0.16470321,#1f77b4
0.517614105,-0.55221121,0.024039229,#1f77b4
-0.404955261,-0.168373564,0.278597074,#d62728
-0.201913141,-0.029855522,-0.014220056,#d62728
-0.395058888,-0.26873854,0.084169075,#d62728
-0.142616508,-0.187609735,-0.147149249,#d62728
-0.243752194,0.174664199,0.589127035,#d62728
0.666386139,-0.334335234,0.011059723,#1f77b4
0.06353617,0.279396027,-0.131707105,#d62728
-0.442435631,-0.005149937,0.08840987,#d62728
-0.134294152,0.092004499,-0.22543986,#d62728
-0.065778678,0.077470753,-0.368076664,#d62728
-0.114104,0.043485439,-0.114510991,#d62728
0.199046105,0.039178575,-0.273017402,#d62728
0.015621233,0.244906245,-0.071861931,#d62728
0.155625383,0.291515632,-0.140757617,#d62728
0.012721895,0.225666298,-0.202694999,#d62728
0.088182194,0.332380859,0.015844785,#d62728
-0.071134987,0.140704028,-0.175783163,#d62728
-0.059810933,0.135369133,-0.1308547,#d62728
-0.084469577,-0.061092582,-0.377240735,#d62728
-0.370670852,0.058276346,0.451002718,#d62728
0.408093423,0.478517539,0.207763729,#d62728
-0.309332985,-0.199966432,-0.049255749,#d62728
0.079883583,0.083473856,0.001457794,#d62728
0.681540805,-0.298807112,0.034473347,#1f77b4
0.28929256,0.518021544,0.022502687,#d62728
0.075354531,0.315517198,-0.141880585,#d62728
-0.367693619,-0.160631426,-0.169969672,#d62728
-0.009762437,-0.165070201,0.004035029,#d62728
-0.645452401,-0.39925867,0.304157723,#d62728
0.533418144,-0.49326117,0.053953239,#1f77b4
-0.49495629,-0.123624267,0.21546742,#d62728
-0.075626014,-0.007267124,-0.332354218,#d62728
-0.137130842,-0.013460714,-0.054397833,#d62728
0.738824649,-0.083764156,0.192080766,#1f77b4
0.502755732,-0.572325447,0.025236054,#1f77b4
-0.027810679,-0.131324851,0.115953047,#d62728
-0.286600321,-0.226887937,-0.204562236,#d62728
0.713005266,-0.172615885,0.121874154,#1f77b4
0.300069446,0.452084957,-0.077671858,#d62728
-0.263643673,-0.117006281,-0.266320909,#d62728
0.072490606,0.188573019,-0.148807756,#d62728
0.697695581,-0.329853838,-0.030078905,#1f77b4
-0.060067194,0.099434215,-0.139299278,#d62728
-0.193357483,-0.020610976,-0.177487729,#d62728
0.011725102,0.068007381,-0.259312831,#d62728
0.47544542,0.374471526,0.6133123,#1f77b4
0.772154281,-0.044340047,0.241096794,#1f77b4
-0.074219933,0.075010412,-0.334714992,#d62728
-0.117337247,0.253151622,0.278233875,#d62728
0.339100296,0.564721984,0.022188038,#d62728
0.764425834,-0.142024707,0.112775194,#1f77b4
-0.497737798,-0.321803196,0.252381504,#d62728
0.233726386,0.417048705,-0.084711204,#d62728
-0.2071445,-0.022372248,-0.236112788,#d62728
-0.173109018,0.148587215,-0.088665691,#d62728
0.625191502,-0.403193248,0.013879061,#1f77b4
0.051846703,0.173425015,-0.237793864,#d62728
-0.021024746,0.648074545,0.257972154,#d62728
0.76955679,-0.179904086,0.011107985,#1f77b4
0.86355117,0.091268075,0.19625588,#1f77b4
0.132946551,0.340285926,-0.18173224,#d62728
-0.117352988,-0.009970706,-0.234787663,#d62728
-0.230252176,-0.149888472,0.444754909,#d62728
-0.32511753,-0.05603682,-0.02767957,#d62728
0.930181961,0.205911738,0.267057819,#1f77b4
0.03293555,0.163280445,-0.080471243,#d62728
-0.085509733,0.116877873,-0.304761546,#d62728
-0.060209039,0.024267704,-0.174478472,#d62728
0.55163081,-0.357718455,0.208879868,#1f77b4
-0.139399299,-0.147929576,-0.318027044,#d62728
-0.345351152,-0.294918124,0.167763633,#d62728
-0.033825684,0.202016472,0.207145215,#d62728
-0.247045614,-0.060735211,-0.197881704,#d62728
-0.101215736,-0.007640479,0.117214816,#d62728
0.040359695,0.256415844,-0.145832803,#d62728
-0.32886849,-0.203472481,-0.136945298,#d62728
-0.162616016,-0.142448226,-0.191106943,#d62728
-0.95517661,-0.283036229,0.822880573,#d62728
0.019364371,0.051636963,-0.264799958,#d62728
0.718624437,-0.129091094,0.188253766,#1f77b4
0.758721978,-0.18973357,0.025356556,#1f77b4
0.866869425,0.07352237,0.193018312,#1f77b4
-0.203595605,-0.090098483,-0.100286341,#d62728
0.049064675,0.126985381,-0.258716501,#d62728
-0.55251603,-0.374216032,0.477829798,#d62728
-0.204495602,0.170446892,0.355740416,#d62728
0.235180189,0.181885187,-0.091809871,#d62728
-0.035401548,0.089123102,-0.208936305,#d62728
-0.140920571,-0.093948971,-0.31741423,#d62728
-0.47075679,-0.286397893,0.026610161,#d62728
0.75361621,-0.164574371,0.094354816,#1f77b4
-0.187730699,0.09099325,-0.147714219,#d62728
-0.093860595,0.181199474,0.052081681,#d62728
-0.247323976,-0.193880161,0.01309716,#d62728
0.712051098,-0.245921533,0.046479019,#1f77b4
0.791085538,-0.181176857,0.014797278,#1f77b4
-0.315141509,0.023147896,-0.025501897,#d62728
-0.167492596,-0.050803086,-0.160438359,#d62728
0.002057046,-0.098020518,-0.267214758,#d62728
-0.142608278,0.375550916,0.106317834,#d62728
-0.021896888,0.387229177,-0.094259799,#d62728
-0.026879103,0.245296253,-0.205430145,#d62728
-0.129310751,0.083595074,-0.186750439,#d62728
-0.321959167,-0.263327446,-0.019568467,#d62728
-0.266542356,-0.119319322,-0.204465248,#d62728
0.193215868,0.192683528,-0.131186723,#d62728
0.690065022,-0.317276654,0.0139331,#1f77b4
-0.41226486,-0.195075953,-0.08421488,#d62728
-0.172148058,-0.264765095,-0.112993695,#d62728
0.609439106,-0.411990007,0.024509975,#1f77b4
-0.494688991,-0.041637429,0.478694057,#d62728
-0.647229601,-0.233432825,0.104324572,#d62728
0.124000365,0.472293114,0.507070833,#d62728
0.117036829,0.550010984,0.352231453,#d62728
0.098120427,0.171766711,-0.177856037,#d62728
-0.163267334,-0.058150624,-0.062393689,#d62728
0.711703946,-0.137817443,0.171947515,#1f77b4
-0.260521956,-0.097789231,-0.300180549,#d62728
-0.232283272,-0.048457041,-0.216016826,#d62728
0.324023217,0.31066784,-0.102172468,#d62728
0.002274274,0.161046875,-0.235294441,#d62728
0.10766754,0.100614953,-0.267958849,#d62728
0.707021704,-0.235638322,0.067573077,#1f77b4
0.791727187,-0.094207256,0.099372941,#1f77b4
-0.324393908,0.244476355,0.380831808,#d62728
-0.178165853,0.053510485,-0.235551699,#d62728
-0.030056282,-0.088645119,-0.363555036,#d62728
0.66689443,-0.290885433,0.04760255,#1f77b4
0.734941698,-0.193297795,0.075060987,#1f77b4
0.652258507,-0.33107839,0.063061649,#1f77b4
-0.292038119,0.185443284,0.400008709,#d62728
0.144835267,0.228035524,0.037571069,#d62728
0.717117886,-0.247728085,0.030550192,#1f77b4
0.735604933,-0.201976893,0.071876366,#1f77b4
-0.422746296,-0.136820358,0.063780434,#d62728
0.796424402,-0.129003288,0.044027922,#1f77b4
-0.170472377,0.015480946,-0.034326905,#d62728
-0.435459782,-0.128946908,0.114576986,#d62728
0.008332501,0.246221795,-0.026235411,#d62728
-0.538110603,-0.405938374,0.348217845,#d62728
-0.22141805,-0.104082862,-0.237888431,#d62728
-0.312334812,0.006838497,0.472339122,#d62728
-0.329817094,-0.077100795,0.095793655,#d62728
-0.147232412,0.073976842,0.229214008,#d62728
-0.626540326,-0.338788983,0.136111185,#d62728
0.715796786,-0.238497078,0.038672845,#1f77b4
-0.446587888,-0.203043446,0.000124094,#d62728
-0.132686333,-0.016817971,-0.205050433,#d62728
0.024336453,0.417120525,0.589618441,#d62728
0.150508673,0.178354034,-0.201802284,#d62728
0.715511645,-0.234011987,0.064543917,#1f77b4
-0.031552422,0.149117367,-0.227496919,#d62728
0.215184856,0.335344076,-0.092692546,#d62728
-0.340098574,-0.25052552,0.167487246,#d62728
-0.065039201,-0.008582792,-0.164268533,#d62728
0.020271982,0.181005794,-0.303565703,#d62728
-0.644181606,-0.346077065,0.297727685,#d62728
-0.17199533,0.208212105,0.216239672,#d62728
-0.158943718,-0.192694168,-0.264796479,#d62728
-0.043116216,-0.040022473,-0.355398456,#d62728
0.462026873,-0.571596959,0.109436479,#1f77b4
-0.063554883,-0.065001991,-0.311279917,#d62728
-0.131584634,0.02869671,-0.205337942,#d62728
-0.372865063,-0.147578072,0.11299527,#d62728
-0.180190242,0.412202086,0.411872089,#d62728
-0.250035042,-0.101000725,0.064651381,#d62728
-0.137991194,-0.046401504,-0.136366973,#d62728
0.797539342,-0.026919362,0.188827809,#1f77b4
-0.164225387,-0.013224277,-0.176909906,#d62728
-0.50062995,-0.213716174,0.012202748,#d62728
-0.206825286,-0.12476093,-0.120748587,#d62728
-0.565254119,-0.306651748,0.031288815,#d62728
0.730390986,-0.29312165,-0.054171996,#1f77b4
0.020192534,0.152202928,-0.253627551,#d62728
0.189211049,0.185884018,-0.163671575,#d62728
-0.741943118,-0.318552463,0.233826914,#d62728
-0.751429253,-0.333936949,0.278516569,#d62728
0.03559725,0.335965549,0.204466263,#d62728
0.138186804,0.588655275,0.551981838,#d62728
0.67858308,-0.079659764,0.341757156,#1f77b4
-0.117673948,-0.134259467,-0.243647176,#d62728
-0.21878744,-0.079068505,-0.296655824,#d62728
-0.043291982,0.099081571,-0.149903062,#d62728
-0.235317204,-0.169521218,-0.2637971,#d62728
-0.087064003,0.10080945,-0.267600645,#d62728
-0.180936639,-0.029640001,-0.346088354,#d62728
-0.251547737,-0.044903188,0.055493554,#d62728
-0.049285086,-0.136688239,-0.253625771,#d62728
0.124027619,0.212497599,-0.148765763,#d62728
-0.247466483,-0.151988698,-0.210028204,#d62728
0.059557705,0.293506808,-0.053782492,#d62728
-0.125628886,0.306110887,0.022519242,#d62728
-0.618466761,-0.098251397,0.344971546,#d62728
-0.234504833,-0.075171938,0.055117261,#d62728
0.020960155,-0.039713749,-0.334284588,#d62728
0.544484965,-0.514868936,0.018138364,#1f77b4
-0.027729858,0.386817856,-0.070918492,#d62728
0.759033929,-0.150259147,0.086990002,#1f77b4
-0.074869687,-0.028989085,-0.229693741,#d62728
-0.297978513,-0.106987606,0.116154218,#d62728
-0.085605013,0.567383841,0.256864559,#d62728
-0.038496275,0.124870083,-0.3102094,#d62728
-0.407443004,-0.169743433,0.246298001,#d62728
0.066240802,0.264859117,-0.217897145,#d62728
0.675313058,-0.266864253,0.093294441,#1f77b4
0.009847244,0.275058051,-0.039428474,#d62728
-0.140446187,0.053026658,0.27983061,#d62728
0.671074309,-0.33358883,-0.017957761,#1f77b4
0.106463643,0.227626293,0.017031166,#d62728
-0.105554264,-0.011718483,-0.333618695,#d62728
0.817342194,-0.039443307,0.120075954,#1f77b4
0.004741278,0.248259982,-0.122831645,#d62728
-0.035202241,0.158332119,-0.25887851,#d62728
0.523011582,-0.391116691,0.278571399,#1f77b4
0.746767293,-0.179519254,0.055650506,#1f77b4
0.02850371,0.184882692,-0.332861636,#d62728
-0.110290921,0.113537091,0.284797608,#d62728
0.663426251,-0.275267768,0.078487364,#1f77b4
-0.210540531,-0.013133994,-0.156996082,#d62728
0.02616356,0.227820885,0.365997158,#d62728
-0.012298536,0.650925658,0.284360555,#d62728
